Customer ID,Recency,Frequency,Monetary,Cluster,Segment
13152.0,53,7,2146.38,3,At-Risk / Loyal Fading
13154.0,35,3,1624.84,3,At-Risk / Loyal Fading
13155.0,4,3,778.42,0,New / Promising
13156.0,21,3,1586.54,3,At-Risk / Loyal Fading
13157.0,45,5,3946.14,3,At-Risk / Loyal Fading
13158.0,24,1,307.12,0,New / Promising
13161.0,136,1,359.38,2,Lost / Hibernating
13162.0,16,12,7587.2,1,Champions
13163.0,246,1,17.65,2,Lost / Hibernating
13164.0,205,2,372.2,2,Lost / Hibernating
13165.0,49,1,429.68,0,New / Promising
13166.0,50,1,458.73,0,New / Promising
13167.0,26,1,333.82,0,New / Promising
13168.0,178,1,541.14,2,Lost / Hibernating
13169.0,198,1,127.2,2,Lost / Hibernating
13172.0,36,1,69.6,2,Lost / Hibernating
13173.0,3,10,2212.11,1,Champions
13174.0,5,10,6621.6,1,Champions
13175.0,218,2,831.45,2,Lost / Hibernating
13177.0,66,1,229.75,2,Lost / Hibernating
13178.0,33,10,8333.72,1,Champions
13179.0,254,1,572.3100000000001,2,Lost / Hibernating
13180.0,243,1,86.10000000000001,2,Lost / Hibernating
13181.0,17,1,359.69,0,New / Promising
13183.0,30,6,3078.4,3,At-Risk / Loyal Fading
13187.0,260,3,105.34,2,Lost / Hibernating
13190.0,180,3,570.66,2,Lost / Hibernating
13191.0,294,1,164.69,2,Lost / Hibernating
13192.0,171,4,1646.6399999999999,3,At-Risk / Loyal Fading
13194.0,57,1,412.08,2,Lost / Hibernating
13195.0,50,1,136.73,2,Lost / Hibernating
13196.0,79,3,1271.06,3,At-Risk / Loyal Fading
13197.0,245,1,373.01000000000005,2,Lost / Hibernating
13198.0,23,2,1572.99,3,At-Risk / Loyal Fading
13199.0,2,30,6615.77,1,Champions
13201.0,138,4,1233.06,3,At-Risk / Loyal Fading
13202.0,30,7,1580.3,3,At-Risk / Loyal Fading
13203.0,22,6,1778.79,3,At-Risk / Loyal Fading
13204.0,367,1,966.6600000000001,2,Lost / Hibernating
13205.0,79,1,2803.2,3,At-Risk / Loyal Fading
13206.0,36,13,8308.19,1,Champions
13207.0,87,2,285.6,2,Lost / Hibernating
13208.0,85,3,758.65,3,At-Risk / Loyal Fading
13209.0,150,5,2617.9,3,At-Risk / Loyal Fading
13211.0,17,7,1523.35,1,Champions
13213.0,19,6,2330.94,1,Champions
13214.0,53,7,3264.23,3,At-Risk / Loyal Fading
13215.0,38,1,81.6,2,Lost / Hibernating
13217.0,291,1,132.5,2,Lost / Hibernating
13219.0,254,1,76.23,2,Lost / Hibernating
13220.0,211,1,516.8,2,Lost / Hibernating
13222.0,213,1,88.5,2,Lost / Hibernating
13223.0,59,4,805.9200000000001,3,At-Risk / Loyal Fading
13225.0,57,9,9796.23,1,Champions
13226.0,29,1,204.25,0,New / Promising
13230.0,1,17,3457.83,1,Champions
13233.0,56,2,571.34,0,New / Promising
13234.0,308,2,346.5,2,Lost / Hibernating
13237.0,23,1,643.0,0,New / Promising
13238.0,66,2,305.9,2,Lost / Hibernating
13239.0,73,4,1265.1299999999999,3,At-Risk / Loyal Fading
13240.0,1,5,1036.21,1,Champions
13241.0,47,1,112.53,2,Lost / Hibernating
13242.0,87,4,429.0,3,At-Risk / Loyal Fading
13243.0,85,4,635.26,3,At-Risk / Loyal Fading
13245.0,68,1,558.72,2,Lost / Hibernating
13246.0,29,5,1390.23,3,At-Risk / Loyal Fading
13249.0,37,6,897.52,3,At-Risk / Loyal Fading
13250.0,96,2,253.09,2,Lost / Hibernating
13251.0,38,1,252.68,0,New / Promising
13252.0,30,2,399.3,0,New / Promising
13253.0,66,2,1920.71,3,At-Risk / Loyal Fading
13254.0,12,1,51.410000000000004,0,New / Promising
13255.0,9,2,504.95,0,New / Promising
13257.0,72,1,149.75,2,Lost / Hibernating
13258.0,15,2,336.59999999999997,0,New / Promising
13259.0,33,8,1119.36,3,At-Risk / Loyal Fading
13262.0,25,2,373.16,0,New / Promising
13263.0,29,4,1239.27,3,At-Risk / Loyal Fading
13264.0,78,1,722.5600000000001,2,Lost / Hibernating
13266.0,49,7,2300.78,3,At-Risk / Loyal Fading
13267.0,2,18,5236.77,1,Champions
13269.0,5,14,3545.47,1,Champions
13270.0,2,1,590.0,0,New / Promising
13274.0,45,1,360.85,0,New / Promising
13275.0,19,2,238.86,0,New / Promising
13276.0,33,3,1300.98,3,At-Risk / Loyal Fading
13277.0,16,3,264.9,0,New / Promising
13278.0,35,3,893.12,3,At-Risk / Loyal Fading
13280.0,15,4,1494.87,3,At-Risk / Loyal Fading
13281.0,75,1,350.85,2,Lost / Hibernating
13282.0,42,1,181.05,0,New / Promising
13283.0,203,2,279.7,2,Lost / Hibernating
13285.0,236,2,655.47,2,Lost / Hibernating
13286.0,236,1,734.91,2,Lost / Hibernating
13287.0,239,3,781.59,3,At-Risk / Loyal Fading
13288.0,79,5,927.61,3,At-Risk / Loyal Fading
13289.0,359,1,307.95,2,Lost / Hibernating
13290.0,74,1,208.63,2,Lost / Hibernating
13291.0,50,10,2909.68,1,Champions
13292.0,51,3,415.57,0,New / Promising
13293.0,28,6,1192.94,3,At-Risk / Loyal Fading
13294.0,282,1,815.79,2,Lost / Hibernating
13295.0,12,3,900.77,0,New / Promising
13296.0,59,5,705.11,3,At-Risk / Loyal Fading
13297.0,21,3,2278.77,3,At-Risk / Loyal Fading
13299.0,59,2,1076.2,3,At-Risk / Loyal Fading
13300.0,24,2,913.62,0,New / Promising
13302.0,162,1,95.45,2,Lost / Hibernating
13303.0,36,1,61.72,2,Lost / Hibernating
13304.0,91,3,917.57,3,At-Risk / Loyal Fading
13305.0,8,7,1751.75,1,Champions
13306.0,66,1,53.65,2,Lost / Hibernating
13307.0,123,2,258.34,2,Lost / Hibernating
13308.0,232,1,284.86,2,Lost / Hibernating
13309.0,28,1,249.58,0,New / Promising
13310.0,16,2,409.17,0,New / Promising
13312.0,87,1,124.75,2,Lost / Hibernating
13313.0,115,7,1890.0,3,At-Risk / Loyal Fading
13315.0,325,1,310.26,2,Lost / Hibernating
13316.0,28,6,7207.89,1,Champions
13317.0,21,13,4212.411,1,Champions
13319.0,1,34,11236.95,1,Champions
13320.0,70,2,679.4,3,At-Risk / Loyal Fading
13324.0,64,8,3391.52,3,At-Risk / Loyal Fading
13326.0,68,1,281.76,2,Lost / Hibernating
13327.0,1,14,6251.71,1,Champions
13329.0,2,7,4323.97,1,Champions
13330.0,91,3,1655.17,3,At-Risk / Loyal Fading
13331.0,37,1,262.4,0,New / Promising
13333.0,47,3,1015.74,3,At-Risk / Loyal Fading
13334.0,172,2,2699.48,3,At-Risk / Loyal Fading
13337.0,182,1,1575.26,2,Lost / Hibernating
13338.0,177,3,1958.6,3,At-Risk / Loyal Fading
13340.0,53,5,11364.08,3,At-Risk / Loyal Fading
13346.0,98,6,299.4,3,At-Risk / Loyal Fading
13357.0,130,4,3196.11,3,At-Risk / Loyal Fading
13359.0,39,1,603.75,0,New / Promising
13360.0,67,4,1553.65,3,At-Risk / Loyal Fading
13361.0,108,2,1450.5,3,At-Risk / Loyal Fading
13362.0,14,3,2303.33,3,At-Risk / Loyal Fading
13363.0,45,1,731.36,0,New / Promising
13367.0,67,1,510.20000000000005,2,Lost / Hibernating
13368.0,50,2,498.1,0,New / Promising
13369.0,1,1,308.28000000000003,0,New / Promising
13370.0,7,1,754.87,0,New / Promising
13371.0,141,2,2297.66,3,At-Risk / Loyal Fading
13373.0,51,3,4274.94,3,At-Risk / Loyal Fading
13374.0,50,2,422.8,0,New / Promising
13375.0,80,1,1013.58,2,Lost / Hibernating
13377.0,32,2,1552.88,3,At-Risk / Loyal Fading
13380.0,68,1,62.4,2,Lost / Hibernating
13381.0,15,6,4585.06,1,Champions
13382.0,64,4,1164.59,3,At-Risk / Loyal Fading
13383.0,179,1,305.28000000000003,2,Lost / Hibernating
13384.0,26,4,2528.9,3,At-Risk / Loyal Fading
13386.0,50,2,835.46,3,At-Risk / Loyal Fading
13387.0,53,1,186.94,2,Lost / Hibernating
13388.0,239,1,508.55,2,Lost / Hibernating
13392.0,313,1,91.14,2,Lost / Hibernating
13393.0,219,4,1131.45,3,At-Risk / Loyal Fading
13394.0,15,11,4101.68,1,Champions
13395.0,36,2,872.51,0,New / Promising
13397.0,73,5,1647.74,3,At-Risk / Loyal Fading
13398.0,84,1,213.0,2,Lost / Hibernating
13399.0,100,3,275.4,2,Lost / Hibernating
13400.0,218,1,310.83,2,Lost / Hibernating
13402.0,8,3,913.9000000000001,0,New / Promising
13403.0,23,2,154.5,0,New / Promising
13405.0,117,3,641.36,3,At-Risk / Loyal Fading
13406.0,63,2,568.92,0,New / Promising
13407.0,214,3,2244.7,3,At-Risk / Loyal Fading
13408.0,7,46,23616.422,1,Champions
13410.0,29,4,1198.9,3,At-Risk / Loyal Fading
13412.0,256,1,487.34999999999997,2,Lost / Hibernating
13413.0,275,6,429.44,3,At-Risk / Loyal Fading
13414.0,99,3,1103.64,3,At-Risk / Loyal Fading
13415.0,108,4,784.17,3,At-Risk / Loyal Fading
13416.0,372,1,228.3,2,Lost / Hibernating
13417.0,183,4,1028.66,3,At-Risk / Loyal Fading
13418.0,8,15,6055.47,1,Champions
13421.0,42,6,2225.04,3,At-Risk / Loyal Fading
13423.0,64,1,217.03,2,Lost / Hibernating
13424.0,85,1,572.77,2,Lost / Hibernating
13425.0,144,2,1766.22,3,At-Risk / Loyal Fading
13426.0,18,12,4526.06,1,Champions
13427.0,113,3,423.93,2,Lost / Hibernating
13428.0,150,2,276.76,2,Lost / Hibernating
13431.0,42,6,2047.14,3,At-Risk / Loyal Fading
13432.0,207,2,439.1,2,Lost / Hibernating
13433.0,137,4,658.3199999999999,3,At-Risk / Loyal Fading
13434.0,21,3,1132.6200000000001,3,At-Risk / Loyal Fading
13435.0,12,2,637.44,0,New / Promising
13438.0,183,1,46.5,2,Lost / Hibernating
13439.0,24,2,702.9,0,New / Promising
13440.0,59,7,1295.25,3,At-Risk / Loyal Fading
13441.0,67,1,424.26,2,Lost / Hibernating
13442.0,303,3,419.87,2,Lost / Hibernating
13443.0,84,6,1273.16,3,At-Risk / Loyal Fading
13444.0,10,2,619.08,0,New / Promising
13445.0,262,1,241.89999999999998,2,Lost / Hibernating
13446.0,66,11,3881.89,1,Champions
13448.0,9,9,5655.2,1,Champions
13450.0,10,7,2076.32,1,Champions
13451.0,17,6,4191.8,1,Champions
13452.0,108,1,139.8,2,Lost / Hibernating
13453.0,38,1,424.71,0,New / Promising
13454.0,277,1,219.87,2,Lost / Hibernating
13455.0,2,5,1847.59,1,Champions
13457.0,324,2,148.22,2,Lost / Hibernating
13458.0,15,2,2312.7,0,New / Promising
13459.0,260,2,1160.4099999999999,3,At-Risk / Loyal Fading
13461.0,43,3,2715.0,3,At-Risk / Loyal Fading
13462.0,46,4,1002.35,3,At-Risk / Loyal Fading
13464.0,30,5,2422.96,3,At-Risk / Loyal Fading
13465.0,82,2,931.12,3,At-Risk / Loyal Fading
13466.0,44,4,705.45,3,At-Risk / Loyal Fading
13468.0,4,38,7670.54,1,Champions
13469.0,289,1,82.4,2,Lost / Hibernating
13472.0,99,2,592.24,2,Lost / Hibernating
13473.0,210,6,2235.12,3,At-Risk / Loyal Fading
13474.0,79,2,419.75,2,Lost / Hibernating
13476.0,42,3,823.0,3,At-Risk / Loyal Fading
13477.0,91,5,1364.59,3,At-Risk / Loyal Fading
13478.0,105,5,2215.78,3,At-Risk / Loyal Fading
13479.0,88,2,550.42,2,Lost / Hibernating
13480.0,52,2,627.82,0,New / Promising
13481.0,10,6,2026.28,1,Champions
13482.0,263,1,151.45,2,Lost / Hibernating
13484.0,19,2,476.92,0,New / Promising
13485.0,12,10,2564.98,1,Champions
13487.0,141,2,271.47,2,Lost / Hibernating
13488.0,3,11,6619.57,1,Champions
13490.0,290,1,154.25,2,Lost / Hibernating
13491.0,8,18,3350.7400000000002,1,Champions
13495.0,4,6,3329.39,1,Champions
13497.0,4,5,972.28,1,Champions
13498.0,366,1,327.38,2,Lost / Hibernating
13500.0,37,1,299.53,0,New / Promising
13501.0,122,2,1544.79,3,At-Risk / Loyal Fading
13502.0,51,2,488.5,0,New / Promising
13503.0,115,5,1642.39,3,At-Risk / Loyal Fading
13506.0,5,4,1180.68,0,New / Promising
13508.0,278,1,176.07999999999998,2,Lost / Hibernating
13509.0,143,1,135.0,2,Lost / Hibernating
13510.0,11,7,2766.73,1,Champions
13511.0,312,1,282.76,2,Lost / Hibernating
13512.0,23,3,462.18,0,New / Promising
13513.0,77,2,619.49,3,At-Risk / Loyal Fading
13514.0,64,3,663.7,3,At-Risk / Loyal Fading
13515.0,85,2,374.7,2,Lost / Hibernating
13516.0,53,1,295.85,2,Lost / Hibernating
13519.0,78,1,220.46,2,Lost / Hibernating
13520.0,7,6,3285.05,1,Champions
13523.0,2,2,1136.64,0,New / Promising
13526.0,374,2,1182.0,2,Lost / Hibernating
13527.0,54,5,2298.93,3,At-Risk / Loyal Fading
13530.0,270,1,402.97999999999996,2,Lost / Hibernating
13531.0,2,5,1254.72,1,Champions
13534.0,15,10,1850.82,1,Champions
13535.0,38,1,89.5,2,Lost / Hibernating
13537.0,61,2,717.85,3,At-Risk / Loyal Fading
13538.0,32,5,1822.28,3,At-Risk / Loyal Fading
13539.0,56,4,938.02,3,At-Risk / Loyal Fading
13540.0,103,3,632.39,3,At-Risk / Loyal Fading
13541.0,63,2,785.25,3,At-Risk / Loyal Fading
13542.0,12,17,3959.4900000000002,1,Champions
13543.0,270,2,1439.6100000000001,3,At-Risk / Loyal Fading
13544.0,47,4,514.14,3,At-Risk / Loyal Fading
13545.0,26,2,364.93,0,New / Promising
13546.0,18,2,465.15,0,New / Promising
13547.0,44,1,167.08,2,Lost / Hibernating
13548.0,107,1,223.28,2,Lost / Hibernating
13549.0,23,1,87.6,0,New / Promising
13550.0,19,1,342.55,0,New / Promising
13551.0,302,1,152.39999999999998,2,Lost / Hibernating
13552.0,64,10,3208.85,3,At-Risk / Loyal Fading
13553.0,310,1,499.6,2,Lost / Hibernating
13554.0,16,7,1629.35,1,Champions
13555.0,14,9,4792.96,1,Champions
13556.0,65,2,200.82,2,Lost / Hibernating
13557.0,51,11,2448.2,1,Champions
13559.0,148,2,990.0,3,At-Risk / Loyal Fading
13561.0,33,10,1661.54,1,Champions
13562.0,37,5,3038.85,3,At-Risk / Loyal Fading
13564.0,4,35,15310.35,1,Champions
13565.0,47,1,174.57999999999998,2,Lost / Hibernating
13566.0,70,3,831.76,3,At-Risk / Loyal Fading
13567.0,64,4,1079.29,3,At-Risk / Loyal Fading
13569.0,3,3,497.74,0,New / Promising
13571.0,18,14,2448.32,1,Champions
13573.0,15,4,614.27,0,New / Promising
13574.0,47,1,404.45,0,New / Promising
13576.0,9,11,4834.400000000001,1,Champions
13577.0,18,7,1801.68,1,Champions
13578.0,45,1,147.66,2,Lost / Hibernating
13579.0,5,4,1072.0,0,New / Promising
13580.0,42,1,107.75,2,Lost / Hibernating
13581.0,50,1,162.53,2,Lost / Hibernating
13582.0,25,2,241.68,0,New / Promising
13583.0,315,1,664.001,2,Lost / Hibernating
13584.0,134,2,243.3,2,Lost / Hibernating
13585.0,166,3,684.54,3,At-Risk / Loyal Fading
13586.0,177,1,127.28,2,Lost / Hibernating
13587.0,85,3,961.1,3,At-Risk / Loyal Fading
13589.0,85,4,741.09,3,At-Risk / Loyal Fading
13590.0,11,12,4354.12,1,Champions
13591.0,71,4,976.8100000000001,3,At-Risk / Loyal Fading
13593.0,23,9,3481.41,1,Champions
13594.0,121,1,136.35000000000002,2,Lost / Hibernating
13595.0,152,3,784.48,3,At-Risk / Loyal Fading
13597.0,36,2,396.71,0,New / Promising
13598.0,131,4,601.92,3,At-Risk / Loyal Fading
13599.0,2,14,5013.96,1,Champions
13600.0,270,1,298.9,2,Lost / Hibernating
13601.0,28,2,466.67,0,New / Promising
13602.0,17,3,596.28,0,New / Promising
13604.0,294,1,717.62,2,Lost / Hibernating
13605.0,23,2,522.67,0,New / Promising
13607.0,38,1,400.3,0,New / Promising
13608.0,176,1,232.05,2,Lost / Hibernating
13609.0,229,1,167.35,2,Lost / Hibernating
13610.0,23,7,1021.38,3,At-Risk / Loyal Fading
13611.0,10,7,2143.53,1,Champions
13612.0,268,1,818.29,2,Lost / Hibernating
13613.0,88,5,1039.8500000000001,3,At-Risk / Loyal Fading
13614.0,29,2,747.28,0,New / Promising
13615.0,35,7,5854.84,1,Champions
13616.0,204,2,283.85,2,Lost / Hibernating
13617.0,44,5,734.57,3,At-Risk / Loyal Fading
13619.0,180,2,224.94,2,Lost / Hibernating
13620.0,164,1,112.34,2,Lost / Hibernating
13622.0,332,1,658.95,2,Lost / Hibernating
13623.0,16,5,1805.32,3,At-Risk / Loyal Fading
13624.0,24,1,462.08,0,New / Promising
13625.0,232,1,301.26,2,Lost / Hibernating
13626.0,15,1,449.81,0,New / Promising
13627.0,124,2,607.43,2,Lost / Hibernating
13628.0,312,1,310.14,2,Lost / Hibernating
13629.0,49,8,5578.5,1,Champions
13632.0,30,3,1526.88,3,At-Risk / Loyal Fading
13634.0,10,11,3486.41,1,Champions
13635.0,78,3,1928.1299999999999,3,At-Risk / Loyal Fading
13639.0,72,1,312.93,2,Lost / Hibernating
13640.0,247,1,405.0,2,Lost / Hibernating
13641.0,276,5,1016.47,3,At-Risk / Loyal Fading
13642.0,68,3,159.92,2,Lost / Hibernating
13643.0,18,7,1637.33,1,Champions
13646.0,35,2,326.25,0,New / Promising
13647.0,130,4,1393.56,3,At-Risk / Loyal Fading
13648.0,36,8,1764.02,3,At-Risk / Loyal Fading
13649.0,2,5,1304.88,1,Champions
13650.0,10,4,1451.66,0,New / Promising
13651.0,17,1,132.65,0,New / Promising
13652.0,4,3,1475.77,0,New / Promising
13653.0,123,1,152.2,2,Lost / Hibernating
13654.0,16,5,3600.67,1,Champions
13655.0,10,4,1347.54,0,New / Promising
13656.0,135,2,699.2,2,Lost / Hibernating
13658.0,19,4,3386.33,3,At-Risk / Loyal Fading
13659.0,52,10,3321.68,1,Champions
13660.0,36,1,306.64,0,New / Promising
13661.0,239,1,325.24,2,Lost / Hibernating
13662.0,21,8,1352.35,1,Champions
13663.0,16,4,1858.04,3,At-Risk / Loyal Fading
13665.0,22,3,1711.6599999999999,3,At-Risk / Loyal Fading
13666.0,56,2,43.25,2,Lost / Hibernating
13668.0,19,14,6638.650000000001,1,Champions
13669.0,43,1,195.0,0,New / Promising
13671.0,30,1,172.6,0,New / Promising
13672.0,366,1,233.53000000000003,2,Lost / Hibernating
13674.0,68,1,240.68,2,Lost / Hibernating
13676.0,175,2,243.9,2,Lost / Hibernating
13677.0,40,2,551.24,0,New / Promising
13679.0,129,3,281.26,2,Lost / Hibernating
13680.0,107,8,7700.55,3,At-Risk / Loyal Fading
13683.0,93,1,258.6,2,Lost / Hibernating
13684.0,26,3,529.75,0,New / Promising
13686.0,16,2,337.04,0,New / Promising
13687.0,74,1,11880.84,3,At-Risk / Loyal Fading
13688.0,271,1,375.5,2,Lost / Hibernating
13689.0,80,1,349.5,2,Lost / Hibernating
13691.0,32,1,212.78,0,New / Promising
13692.0,44,2,1626.08,3,At-Risk / Loyal Fading
13693.0,10,9,2011.82,1,Champions
13694.0,9,94,131443.19,1,Champions
13695.0,213,1,266.6,2,Lost / Hibernating
13696.0,57,3,2020.4,3,At-Risk / Loyal Fading
13698.0,232,2,451.73,2,Lost / Hibernating
13699.0,186,1,455.57,2,Lost / Hibernating
13700.0,53,3,348.34,0,New / Promising
13701.0,82,1,161.0,2,Lost / Hibernating
13702.0,81,1,135.18,2,Lost / Hibernating
13703.0,51,1,326.06,0,New / Promising
13705.0,9,5,1323.47,1,Champions
13706.0,262,1,300.38,2,Lost / Hibernating
13707.0,65,3,2559.45,3,At-Risk / Loyal Fading
13709.0,82,5,1263.7,3,At-Risk / Loyal Fading
13710.0,59,2,329.04,0,New / Promising
13711.0,42,7,1540.2,3,At-Risk / Loyal Fading
13712.0,246,1,537.58,2,Lost / Hibernating
13713.0,44,3,740.76,3,At-Risk / Loyal Fading
13714.0,101,1,161.35,2,Lost / Hibernating
13715.0,8,13,7348.3,1,Champions
13717.0,93,2,318.29,2,Lost / Hibernating
13719.0,29,6,1741.4,3,At-Risk / Loyal Fading
13721.0,31,1,217.39999999999998,0,New / Promising
13722.0,56,7,3260.0,3,At-Risk / Loyal Fading
13723.0,28,5,994.23,3,At-Risk / Loyal Fading
13724.0,273,1,213.01,2,Lost / Hibernating
13727.0,247,6,740.6700000000001,3,At-Risk / Loyal Fading
13728.0,23,10,1839.03,1,Champions
13729.0,71,3,724.73,3,At-Risk / Loyal Fading
13733.0,46,2,487.03000000000003,0,New / Promising
13734.0,144,4,6695.6900000000005,3,At-Risk / Loyal Fading
13735.0,12,9,6879.2300000000005,1,Champions
13736.0,61,5,2022.67,3,At-Risk / Loyal Fading
13738.0,32,1,434.78000000000003,0,New / Promising
13739.0,163,1,75.3,2,Lost / Hibernating
13740.0,51,4,1232.02,3,At-Risk / Loyal Fading
13745.0,182,1,477.32,2,Lost / Hibernating
13746.0,49,1,176.69,2,Lost / Hibernating
13747.0,9,2,169.79999999999998,0,New / Promising
13748.0,9,5,1320.1,1,Champions
13750.0,16,6,1954.92,1,Champions
13752.0,163,1,404.45000000000005,2,Lost / Hibernating
13753.0,234,3,1353.31,3,At-Risk / Loyal Fading
13754.0,73,1,164.45000000000002,2,Lost / Hibernating
13756.0,3,10,3999.2300000000005,1,Champions
13757.0,310,1,195.55,2,Lost / Hibernating
13758.0,2,10,6226.43,1,Champions
13760.0,40,3,1076.85,3,At-Risk / Loyal Fading
13761.0,138,4,881.52,3,At-Risk / Loyal Fading
13762.0,229,4,2165.76,3,At-Risk / Loyal Fading
13763.0,53,2,3502.48,3,At-Risk / Loyal Fading
13764.0,205,3,1400.2,3,At-Risk / Loyal Fading
13765.0,289,1,352.821,2,Lost / Hibernating
13766.0,131,1,190.35,2,Lost / Hibernating
13767.0,5,39,18320.170000000002,1,Champions
13768.0,362,2,875.97,2,Lost / Hibernating
13769.0,3,11,3003.9100000000003,1,Champions
13770.0,58,4,785.37,3,At-Risk / Loyal Fading
13771.0,169,5,3094.37,3,At-Risk / Loyal Fading
13772.0,36,5,1977.39,3,At-Risk / Loyal Fading
13773.0,32,2,301.54,0,New / Promising
13775.0,226,1,1049.66,2,Lost / Hibernating
13776.0,64,2,623.98,3,At-Risk / Loyal Fading
13777.0,2,37,30501.260000000002,1,Champions
13778.0,127,3,945.79,3,At-Risk / Loyal Fading
13779.0,151,1,161.13,2,Lost / Hibernating
13780.0,43,1,372.06,0,New / Promising
13781.0,228,2,650.99,2,Lost / Hibernating
13782.0,89,7,877.22,3,At-Risk / Loyal Fading
13783.0,123,4,1542.09,3,At-Risk / Loyal Fading
13784.0,70,3,447.44,3,At-Risk / Loyal Fading
13785.0,64,4,542.49,3,At-Risk / Loyal Fading
13786.0,3,6,3127.99,1,Champions
13787.0,94,4,913.46,3,At-Risk / Loyal Fading
13788.0,141,1,3.75,2,Lost / Hibernating
13789.0,24,1,239.45999999999998,0,New / Promising
13792.0,58,1,188.4,2,Lost / Hibernating
13793.0,282,1,96.0,2,Lost / Hibernating
13794.0,182,1,126.03,2,Lost / Hibernating
13795.0,24,4,836.3,3,At-Risk / Loyal Fading
13796.0,135,1,289.7,2,Lost / Hibernating
13797.0,72,3,1179.45,3,At-Risk / Loyal Fading
13798.0,8,54,38683.02,1,Champions
13799.0,80,7,2114.71,3,At-Risk / Loyal Fading
13800.0,66,2,1121.24,3,At-Risk / Loyal Fading
13802.0,10,16,21659.69,1,Champions
13803.0,67,2,1061.84,3,At-Risk / Loyal Fading
13804.0,71,2,572.73,3,At-Risk / Loyal Fading
13807.0,3,3,422.2,0,New / Promising
13809.0,30,2,524.65,0,New / Promising
13813.0,163,4,1398.61,3,At-Risk / Loyal Fading
13814.0,163,1,678.2,2,Lost / Hibernating
13815.0,42,4,3448.38,3,At-Risk / Loyal Fading
13818.0,65,1,61.28,2,Lost / Hibernating
13819.0,305,3,1502.0,3,At-Risk / Loyal Fading
13820.0,54,3,652.75,3,At-Risk / Loyal Fading
13821.0,29,4,993.44,3,At-Risk / Loyal Fading
13823.0,16,5,2445.79,1,Champions
13824.0,15,7,1615.82,1,Champions
13825.0,257,2,255.59,2,Lost / Hibernating
13829.0,57,1,102.0,2,Lost / Hibernating
13830.0,217,1,156.85000000000002,2,Lost / Hibernating
13831.0,5,13,4795.09,1,Champions
13832.0,58,1,557.6899999999999,0,New / Promising
13833.0,40,1,316.56,0,New / Promising
13834.0,212,2,324.19,2,Lost / Hibernating
13835.0,155,3,260.7,2,Lost / Hibernating
13836.0,35,2,620.37,0,New / Promising
13838.0,5,7,1245.91,1,Champions
13839.0,122,1,139.95000000000002,2,Lost / Hibernating
13840.0,52,1,651.4,0,New / Promising
13842.0,2,10,2244.29,1,Champions
13843.0,17,1,319.75,0,New / Promising
13846.0,35,1,442.73,0,New / Promising
13847.0,355,1,310.72,2,Lost / Hibernating
13848.0,2,6,2080.0,1,Champions
13849.0,33,3,1931.35,3,At-Risk / Loyal Fading
13851.0,15,5,1955.0,3,At-Risk / Loyal Fading
13852.0,246,1,187.35000000000002,2,Lost / Hibernating
13854.0,1,15,4144.44,1,Champions
13855.0,136,4,1310.3400000000001,3,At-Risk / Loyal Fading
13856.0,99,8,753.53,3,At-Risk / Loyal Fading
13857.0,29,6,1001.01,3,At-Risk / Loyal Fading
13859.0,165,1,314.7,2,Lost / Hibernating
13861.0,65,2,273.26,2,Lost / Hibernating
13862.0,25,1,346.73,0,New / Promising
13863.0,101,3,933.77,3,At-Risk / Loyal Fading
13864.0,22,1,662.4000000000001,0,New / Promising
13869.0,17,6,4913.22,1,Champions
13870.0,23,7,2941.14,1,Champions
13871.0,64,4,1482.6,3,At-Risk / Loyal Fading
13872.0,163,3,919.57,3,At-Risk / Loyal Fading
13873.0,19,5,649.32,3,At-Risk / Loyal Fading
13874.0,140,6,1508.7,3,At-Risk / Loyal Fading
13875.0,23,9,3027.58,1,Champions
13877.0,106,2,332.44,2,Lost / Hibernating
13878.0,183,3,1145.33,3,At-Risk / Loyal Fading
13879.0,281,1,395.5,2,Lost / Hibernating
13880.0,3,5,1171.89,1,Champions
13881.0,11,23,28019.58,1,Champions
13883.0,39,10,3885.54,1,Champions
13884.0,12,5,1037.43,3,At-Risk / Loyal Fading
13888.0,40,5,1405.92,3,At-Risk / Loyal Fading
13889.0,18,5,1574.3300000000002,3,At-Risk / Loyal Fading
13890.0,10,4,1043.57,0,New / Promising
13891.0,14,3,859.21,0,New / Promising
13892.0,113,2,634.68,2,Lost / Hibernating
13895.0,151,2,1415.45,3,At-Risk / Loyal Fading
13896.0,261,1,388.55,2,Lost / Hibernating
13897.0,74,2,849.56,3,At-Risk / Loyal Fading
13898.0,47,1,530.47,0,New / Promising
13900.0,25,3,869.64,0,New / Promising
13901.0,10,10,2809.14,1,Champions
13902.0,268,5,34095.26,3,At-Risk / Loyal Fading
13903.0,36,1,165.45000000000002,0,New / Promising
13905.0,368,1,312.65,2,Lost / Hibernating
13906.0,45,1,42.0,2,Lost / Hibernating
13907.0,327,1,136.8,2,Lost / Hibernating
13909.0,59,2,282.85,2,Lost / Hibernating
13911.0,15,11,1654.08,1,Champions
13912.0,59,1,124.95,2,Lost / Hibernating
13913.0,142,1,42.22,2,Lost / Hibernating
13915.0,30,1,70.80000000000001,0,New / Promising
13916.0,99,4,1275.81,3,At-Risk / Loyal Fading
13919.0,60,2,975.87,3,At-Risk / Loyal Fading
13920.0,67,4,1774.68,3,At-Risk / Loyal Fading
13921.0,38,4,730.7,3,At-Risk / Loyal Fading
